Text,Completion
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User:,assistant: 0
User: 성공적인 하루를 보냈어,assistant: 0
User: 내 식단 왜 좋음?,assistant: 1
"User: 운동 후 근육통이 있는데, 근육이 성장하는 과정인가요?",assistant: 0
User: 지방이 없는 맛있는 음식 추천,assistant: 0
User: 식단 평가가 왜 이렇지?,assistant: 1
User: 알겠습니다,assistant: 0
User: 안녕하세요!,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 왜 이러실까? 식단 평가,assistant: 1
User: 운동 계획을 세워야겠어,assistant: 0
User: 식단 평가 분석,assistant: 1
User: 내 식단 왜 좋음?,assistant: 1
User: 어디어디,assistant: 0
User: 오늘 먹은 음식들의 칼로리를 계산해줘.,assistant: 1
User: 7일전 식단 Not Bad?,assistant: 1
User: 좋은 아침!,assistant: 0
User: 내가 먹은거 왜 평가 나빠??,assistant: 1
User: 오늘 점심으로 샐러드와 샌드위치를 먹었어요.,assistant: 0
User: Not Bad라는 평가를 받으려면 어떤 음식을 먹어야 할까요?,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 물은 얼마나,assistant: 0
User: 내가 만든 음식 맛이 이상해,assistant: 0
User: 지랄 ??,assistant: 0
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 알겠습니다.,assistant: 0
User: 다이어트나 한번 해볼까,assistant: 0
User: 어디어디,assistant: 0
User: 어제 식단 평가 좀,assistant: 1
User: 오늘 너무 많이 먹은 것 같아요.,assistant: 0
User: 오늘 점심 뭐 먹을까요?,assistant: 0
User: 나쁜음식이 뭐있어,assistant: 0
User: 그림 그리기를 시작했어요. 너무 재미있어요!,assistant: 0
User: 그저께 식단 왜 Bad?,assistant: 1
User: 식단 결과가 좀 이상한 거 같아. 어떻게 생각해?,assistant: 1
User: 이 옷은 나한테 안 어울려.,assistant: 0
User: 안녕하세요!,assistant: 0
User: 평가가 높은 음식을 먹었는데 식단 평가가 왜 이래?,assistant: 1
User: 식단 관리 꿀팁 부탁,assistant: 0
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 지방이 없는 맛있는 음식 추천,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 내 식단 뭐가 문제야?,assistant: 1
User: 오늘 날씨 너무 좋은데?,assistant: 0
User: 습관,assistant: 0
User: 탄수화물이 많았나,assistant: 1
User: 오늘 날씨 진짜 Perfect다,assistant: 0
User: 운동 루틴을 만들어 줄 수 있어?,assistant: 0
User: 허무하다,assistant: 0
User: 오늘 날씨 완전 좋은데!,assistant: 0
User: 오늘 하루가 너무 힘들어요.,assistant: 0
User: 오늘은 정말 즐거운 하루였어,assistant: 0
User: 내 식단 뭐가 문제야?,assistant: 1
User: 오늘 먹은 점심 정말 맛있었어요!,assistant: 0
User: 오늘 날씨가 좋아서 산책을 했다.,assistant: 0
User: 최근에 새로운 운동을 시작했는데 정말 즐겁다,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 오늘 일정 보여줘,assistant: 0
User: 알겠습니다,assistant: 0
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 다이어트나 한번 해볼까,assistant: 0
User: 5일전 식단 평가 좀,assistant: 1
User: 이번 주 주말에는 날씨가 좋을까요?,assistant: 0
User: 오늘 날씨가 너무 좋아서 산책을 했어요.,assistant: 0
User: 운동 계획 세우기,assistant: 0
User: 최근에 새로운 운동을 시작했는데 정말 즐겁다,assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 오늘 식단에 대해 분석해봐,assistant: 1
User: 오늘 날씨 진짜 Perfect다,assistant: 0
User: 아 배고파,assistant: 0
User: 운동을 하고 싶은데 어떤 운동이 좋을까요?,assistant: 0
User: 성공적인 하루를 보냈어,assistant: 0
User: 오늘 기분이 Not Bad한대~,assistant: 0
User: 지방이 없는 맛있는 음식 추천,assistant: 0
User: 오늘 식단 보여줘,assistant: 1
User: 내 식단 왜?????? 좋아?????,assistant: 1
User: 5일전 식단 평가 좀,assistant: 1
User: 감사합니다,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: What's the purpose of this?,assistant: 0
User: 지방이 없는 맛있는 음식 추천,assistant: 0
User: 식단 내꺼 최악 왜???,assistant: 1
User: 운동을 하면 어떤 효과가 있나요?,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: 식단 결과가 좀 의아하게 느껴져.,assistant: 1
User: 운동은 어떻게 하면 될까,assistant: 0
User: 나흘 전 식단,assistant: 1
User: 7일전 식단 Not Bad?,assistant: 1
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: 한달 전 식단 왜 Perfect임?,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 결과 좀 그때 분석 했던 식단,assistant: 1
User: 배고파요,assistant: 0
User: 알겠습니다,assistant: 0
User: 물은 얼마나,assistant: 0
User: 뭐가 문제 내 식단,assistant: 1
User: 제주도로 여행가고 싶어요,assistant: 0
User: 내가 뭐하는 거지,assistant: 0
User: 오늘 너무 더워요,assistant: 0
User: 오늘 먹은 음식 칼로리를 알고 싶어,assistant: 1
User: 알겠습니다.,assistant: 0
User: 닭가슴살을 먹었는데 왜 BAD라고 나왔지?,assistant: 1
User: 식단평가 해봐봐~,assistant: 1
User: 최근에 새로운 운동을 시작했는데 정말 즐겁다,assistant: 0
User: 식단이다 정말 Perfect한,assistant: 1
User: 운동 루틴 추천해줘,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 오늘 먹은 음식이 뭐지?,assistant: 1
User: 미치긋네,assistant: 0
User: 내 식단 대체 왜 좋은 거야????,assistant: 1
User: 내가 먹은 음식들 칼로리를 계산해줘,assistant: 1
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 오늘 기분 Very Good이네,assistant: 0
User: 내 식단 왜 나쁜데?,assistant: 1
User: 오늘 날씨 너무 좋다!,assistant: 0
User: 그림 그리기를 시작했어요. 너무 재미있어요!,assistant: 0
User: 내 식단에 무슨 문제가 있나요?,assistant: 1
User: 내 식단 왜 최악이야?,assistant: 1
User: 오늘은 정말 열심히 운동했어요!,assistant: 0
User: 오늘 날씨 어때?,assistant: 0
User: 식단            평가,assistant: 1
User: 내 식단 뭐가 문제야?,assistant: 1
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 식단 결과 왜 이럼???,assistant: 1
User: 회는 살찌나?,assistant: 0
User: 오늘 너무 더워요,assistant: 0
User: 오늘은 날씨가 정말 좋네요!,assistant: 0
User: 운동을 하고 나면 몸이 개운해요.,assistant: 0
User: 운동 새로 시작했어!,assistant: 0
User: 오늘 식단 출력,assistant: 1
User: 무슨 일이에요?,assistant: 0
User: 지방,assistant: 0
User: 오늘 기분이 Not Bad한데~,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 오늘은 정말 즐거운 날이었어,assistant: 0
User: 단백질이 높은 식사를 했는데 결과가 GOOD이라니 놀랍다.,assistant: 1
User: 오늘 먹은 것 좀 알려줘,assistant: 1
User: 영양,assistant: 0
User: 쉬고 싶다,assistant: 0
User: 어디야?,assistant: 0
User: 지금 몇 시인가요?,assistant: 0
User: 오늘 날씨 좋네요!,assistant: 0
User: 오늘 날씨 너무 좋다!,assistant: 0
User: 나의 식단이 왜 이 모양이지?,assistant: 1
User: 왜 Very Good이라고 나왔지?,assistant: 1
User: 식단 평가가 좀 이상한 거 같은데?,assistant: 1
User: 오늘 날씨 어때?,assistant: 0
User: 이번주 식단은 잘 지키지 못했어,assistant: 0
User: 그저께 식단 정보 좀,assistant: 1
User: 오늘 날씨 좋네요,assistant: 0
User: 운동을 하고 나면 몸이 개운해요.,assistant: 0
User: 지랄하지 말고 꺼져,assistant: 0
User: 안녕하세요,assistant: 0
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 물은 얼마나,assistant: 0
User: 오늘 식단 어땠음?,assistant: 1
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 건강한 식단 보여줘,assistant: 0
User: I feel bad.,assistant: 0
User: Not Bad라는 평가를 받으려면 어떤 음식을 먹어야 할까요?,assistant: 0
User: 평가가 높은 음식을 먹었는데 식단 평가가 왜 이래?,assistant: 1
User: 내 식단 왜 최악이야?,assistant: 1
User: 명사,assistant: 0
User: Bad한 식단 알려줘,assistant: 0
User: 다이어트 지친다,assistant: 0
User: 내일 비가 올까요?,assistant: 0
User: 내 식단 뭐가 문제야?,assistant: 1
User: 오늘 식단 정말 좋다,assistant: 0
User: 아 출출하다,assistant: 0
User: 오늘은 정말 즐거운 날이었어요.,assistant: 0
User: 식단 분석 부탁함. 간략하게,assistant: 1
"User: 네, 어떤 부분이 의아하게 느껴지시나요?",assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 운동을 해야하는데 하기가 싫어요.,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
"User: 아, 그렇구나. 그럼 이제부터 조심할게.",assistant: 0
User: 대체 뭐가 문제야 내 식단 ㅡㅡ ,assistant: 1
User: 오늘 날씨 너무 좋다,assistant: 0
User: 대답 좀,assistant: 0
User: 오늘 날씨 정말 좋다!,assistant: 0
User: 지방,assistant: 0
User: 아나 bad 대체 왜 나온거임??,assistant: 1
User: 운동 후 산책이 다이어트에 좋을까요?,assistant: 0
"User: 최악이네 내 식단,,",assistant: 1
User: 감사합니다,assistant: 0
User:DX 이쁘다 매니저,assistant: 0
User: 평가 및 분석 부탁함. 내 식단에 대해서 말이지?,assistant: 1
User: 좋은 생각이에요! 운동 후에 산책을 하면 몸도 가벼워지고 스트레스도 해소될 거예요.,assistant: 0
User: 한강에서 자전거 타기 좋은 날씨네,assistant: 0
User: 오늘 점심으로 샐러드를 먹었어요.,assistant: 0
User: 오늘 날씨 어때?,assistant: 0
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 오늘은 정말 열심히 운동했어요!,assistant: 0
User: Not Bad 받은 이유가 뭐야? Good이라고 생각했는데,assistant: 1
User: 이번주 식단은 잘 지키지 못했어,assistant: 0
User: 식단평가,assistant: 1
User: 내 식단 왜 나쁜데?,assistant: 1
User: 다이어트나 한번 해볼까,assistant: 0
User: 내 생각에는 이 식단이 별로인 것 같아.,assistant: 1
User: 제가 생각하는 최고의 여행지는 이탈리아입니다.,assistant: 0
User: 요리를 할 때 재료를 먼저 손질하나요?,assistant: 0
User: 오늘 하루 어땠나요?,assistant: 0
User: 식단 영양은,assistant: 1
User: 평가가 이런 이유가 있나,assistant: 1
User: 그저께 식단 정보 좀,assistant: 1
User: 다이어트 중인데 너무 힘들어요.,assistant: 0
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: 식단 결과가 좀 의아하게 느껴져.,assistant: 1
User: 이번 주말은 공부와 함께 보낼 계획이야,assistant: 0
User: 어제 식단 출력,assistant: 1
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 식단 평가가 왜 이렇지?,assistant: 1
User: 영화가 좋다!,assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 고양이 식단은?,assistant: 0
User: 알겠습니다.,assistant: 0
User: 오늘 날씨가 좋네요!,assistant: 0
User: 사과 보여줘,assistant: 0
User: 오늘 날씨 너무 좋다!,assistant: 0
User: 내가 뭐하는 거지,assistant: 0
User: What's wrong with you?,assistant: 0
User: 오늘 점심은 뭐 먹을까요?,assistant: 0
User: 식단 평가가 좀 이상한 거 같아. 어떻게 생각해?,assistant: 1
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 오늘은 정말 열심히 일했어요.,assistant: 0
User: 오늘은 정말 열심히 운동했어요!,assistant: 0
User: 오늘은 운동하기 싫다.,assistant: 0
User: 내 친구가 소개팅을 했는데 너무 별로였대,assistant: 0
User: 오늘 점심은 뭘 먹을까?,assistant: 0
User: 아 출출하다,assistant: 0
User: 그저께 식단 정보 좀,assistant: 1
User: 아 주말에 뭐하지,assistant: 0
User: Perfect 받고 싶은데 어떻게,assistant: 1
User: 오늘 Not Bad네,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 운동 계획을 어떻게 세워야 할까요?,assistant: 0
"User: 안녕하세요, 오늘은 어떤 하루를 보내셨나요?",assistant: 0
User: 내가 만든 음식 맛이 이상해,assistant: 0
User: 오늘 너무 많이 먹었나봐요.,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: 식단 평가가 왜 이러실까?,assistant: 1
User: 식단 결과가 좀 의아하게 느껴짐,assistant: 1
User: 오늘은 정말 열심히 운동했어요!,assistant: 0
User: 오늘 점심 메뉴는 뭐가 좋을까?,assistant: 0
User: Good 받은 이유는?,assistant: 1
User: 왜 이렇게 덥지?,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: Not Bad면 선방했나?,assistant: 1
User: 오늘 식단 정보 좀 줘봐,assistant: 1
User: 무슨 일이야?,assistant: 0
User: 오늘 식단 출력,assistant: 1
User: i feel Good,assistant: 0
User: 운동 계획을 세우고 싶은데 어떻게 하면 좋을까요?,assistant: 0
User: 나는 천재야,assistant: 0
User: 식단 평가 Let’s go,assistant: 1
User: perfect 왜나옴?,assistant: 1
User: good은 왜나옴?,assistant: 1
User: 식단에 대한 평가,assistant: 1
User: 내 식단 왜 최악이야?,assistant: 1
User: 내가 먹은거 왜 평가 나빠??,assistant: 1
User: 앵콜,assistant: 0
User: 오늘은 정말 피곤한 하루였어요.,assistant: 0
User: 오늘 저녁은 뭐 먹을까요?,assistant: 0
User: 식단 평가 분석,assistant: 1
User: 오늘 식단에 대해 분석해봐,assistant: 1
User: 식단 평가가 좀 이상하게 느껴져.,assistant: 1
User: 내가 생각했던 것보다 더 많은 문제가 있는 것 같아.,assistant: 1
User: 오늘 저녁엔 필라테스를 하며 시간을 보낼까 해,assistant: 0
User: 지금 몇 시인가요?,assistant: 0
User: 그냥 물어보는거야,assistant: 0
User: 나 괜찮게 먹었다고 생각했는데 왜 이렇지 평가가,assistant: 1
User: 습관,assistant: 0
User: 산책하기 좋은 곳 추천해주세요.,assistant: 0
User: 최근에 식단 좀 줘봐,assistant: 1
User: 내 식단에 대한 정보 좀 줘봐,assistant: 1
User: 이 레시피대로 요리하면 몇 인분이 나올까요?,assistant: 0
User: 왜 이렇게 어지럽지?,assistant: 0
User: 오늘 먹은 음식 중에 뭐가 문제인지 모르겠어요.,assistant: 1
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: 내 식단 왜 나쁜데?,assistant: 1
User: 알겠습니다,assistant: 0
User: 운동 루틴 추천해줘,assistant: 0
User: 이 식당은 메뉴가 너무 한정적이에요.,assistant: 0
User: 오늘 기분이 좋아요,assistant: 0
User: 배고파요,assistant: 0
User: 당류 섭취를 줄이려면 어떻게 해야해?,assistant: 0
User: 식단평가,assistant: 1
User: 식단에 대해 간략하게 분석해줘,assistant: 1
